Jugador del golpeo;Nombre;Rally;Stroke;Zone;Posición;Duración;#Rounds;Country Player1;Country Player2;Interval;Match;Play R or L Player1;Play R or L Player2;Player1;Player2;Rally Time;Round;Set;Tournament;WR Player1;WR Player2;Field Position;Player on C1;Type of service;Zona de C1;Game Phase;Rally Outcome;Rest Time;Tipo de recepcion;Reves;Barrido Fuerte;Match Duration 
Clara Azurmendi;Rally Time (60);18;;;1553933;10100;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;;;;;;;;;;;
Malvika Bansod;"-2;-26 (7)";18;1;7;1551933;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;7;Malvika Bansod;Forehand long service;10;Construccion;;;;;;
Clara Azurmendi;"10;54 (3)";18;2;12;1554200;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;12;;;;Construccion;;;;;;
Malvika Bansod;"10;-38 (1)";18;3;5;1554200;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;5;;;;Construccion;;;;;;
Clara Azurmendi;"11;9 (1)";18;4;4;1554200;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;4;;;;Construccion;;;;;;
Malvika Bansod;"14;-55 (6)";18;5;9;1554200;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;9;;;;Construccion;;;;;;
Clara Azurmendi;"14;55 (7)";18;6;12;1554200;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;12;;;;Construccion;;;;;;
Malvika Bansod;"14;-56 (1)";18;7;9;1554200;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;9;;;;Defence;;;;;;
Clara Azurmendi;"-11;55 (1)";18;8;9;1559133;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;9;;;;Attack;;;;;;
Malvika Bansod;"-14;-45 (1)";18;9;8;1559900;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;8;;;;Defence;;;;;;
Clara Azurmendi;"-9;54 (1)";18;10;9;1560433;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;9;;;;Construccion;;;;;;
Malvika Bansod;"12;-15 (3)";18;11;1;1560433;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;1;;;;Construccion;Winner Clara Azurmendi;;;;;
Clara Azurmendi;Rest Time (60);18;;;1564033;23233;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;;1;2;Hylo Open 2022;39;36;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (61);19;;;1587266;8433;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;;;;;;;;;;;
Clara Azurmendi;"2;25 (6)";19;1;7;1585266;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;7;Clara Azurmendi;Backhand short service;7;Construccion;;;;;;
Malvika Bansod;"-9;-17 (2)";19;2;4;1586400;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;4;;;;Construccion;;;Finta;;;
Clara Azurmendi;"-15;12 (2)";19;3;1;1586400;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;1;;;;Construccion;;;;;;
Malvika Bansod;"14;-55 (7)";19;4;9;1586400;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;9;;;;Attack;;;;;;
Clara Azurmendi;"14;37 (1)";19;5;8;1588766;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;8;;;;Defence;;;;;;
Malvika Bansod;"-3;-38 (1)";19;6;7;1589300;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;7;;;;Construccion;;;;;;
Clara Azurmendi;"4;8 (2)";19;7;3;1589300;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;3;;;;Construccion;;;;;;
Malvika Bansod;"3;-6 (1)";19;8;2;1589300;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;2;;;;Defence;;;;;;
Clara Azurmendi;"3;8 (1)";19;9;3;1592133;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;3;;;;Attack;;;;;;
Malvika Bansod;"9;-33 (1)";19;10;5;1593166;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;5;;;;Construccion;Winner Clara Azurmendi;;;;;
Malvika Bansod;Rest Time (61);19;;;1595700;22433;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;;1;2;Hylo Open 2022;39;36;;;;;;;Rest Time;;;;
Malvika Bansod;Rally Time (62);20;;;1618133;2166;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;;;;;;;;;;;
Clara Azurmendi;"-2;25 (8)";20;1;6;1616133;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;6;Clara Azurmendi;Backhand flick;9;Construccion;;;;;;
Malvika Bansod;"3;-53 (1)";20;2;10;1617233;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;10;;;;Attack;;;;;;
Clara Azurmendi;"-3;35 (1)";20;3;6;1617133;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;6;;;;Defence;;;;;;
Malvika Bansod;"-3;2 (1)";20;4;2;1617666;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;NET;;;;Construccion;Error Clara Azurmendi;;;;;
Malvika Bansod;Rest Time (62);20;;;1620300;65700;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;;1;2;Hylo Open 2022;39;36;;;;;;;Rest Time;;;;
Malvika Bansod;Rally Time (63);21;;;1686000;7133;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;;;;;;;;;;;
Malvika Bansod;"2;-25 (9)";21;1;6;1684000;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;6;Malvika Bansod;Forehand long service;9;Construccion;;;;;;
Clara Azurmendi;"-4;56 (2)";21;2;10;1686366;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;10;;;;Construccion;;;;;;
Malvika Bansod;"-4;-39 (1)";21;3;7;1686366;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;7;;;;Construccion;;;;;;
Clara Azurmendi;"12;11 (1)";21;4;4;1686366;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;4;;;;Construccion;;;;;;
Malvika Bansod;"-3;-13 (1)";21;5;3;1686366;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;3;;;;Construccion;;;;;;
Clara Azurmendi;"14;54 (4)";21;6;12;1686366;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;12;;;;Attack;;;;;;
Malvika Bansod;"20;-36 (1)";21;7;Out;1690766;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;OUT SIDE;;;;Construccion;Unforced Clara Azurmendi;;;;;
Clara Azurmendi;Rest Time (63);21;;;1693133;9166;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;;1;2;Hylo Open 2022;39;36;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (64);22;;;1702300;14733;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;;;;;;;;;;;
Malvika Bansod;"-2;-26 (8)";22;1;7;1700300;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;7;Malvika Bansod;Forehand long service;9;Construccion;;;;;;
Clara Azurmendi;"4;55 (1)";22;2;11;1702500;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;11;;;;Construccion;;;;;;
Malvika Bansod;"13;-16 (3)";22;3;1;1702500;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;1;;;;Defence;;;;;;
Clara Azurmendi;"15;7 (1)";22;4;4;1703500;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;4;;;;Defence;;;;;;
Malvika Bansod;"11;-7 (1)";22;5;1;1704500;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;1;;;;Construccion;;;;;;
Clara Azurmendi;"3;9 (1)";22;6;3;1704500;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;3;;;;Defence;;;;;;
Malvika Bansod;"-10;-55 (3)";22;7;12;1706566;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;12;;;;Construccion;;;;;;
Clara Azurmendi;"10;55 (1)";22;8;12;1706566;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;12;;;;Construccion;;;;;;
Malvika Bansod;"-13;-10 (1)";22;9;4;1706566;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;4;;;;Construccion;;;;;;
Clara Azurmendi;"-14;9 (3)";22;10;1;1706566;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;1;;;;Defence;;;;;;
Malvika Bansod;"13;-55 (5)";22;11;9;1711300;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;9;;;;Construccion;;;;;;
Clara Azurmendi;"13;54 (7)";22;12;12;1711300;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;12;;;;Construccion;;;;;;
Malvika Bansod;"14;-61 (1)";22;13;9;1711300;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;OUT LENGTH;;;;Construccion;Unforced Clara Azurmendi;;;;;
Clara Azurmendi;Rest Time (64);22;;;1717033;16833;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;;1;2;Hylo Open 2022;39;36;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (65);23;;;1733866;12033;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;;;;;;;;;;;
Malvika Bansod;"2;-27 (1)";23;1;6;1731866;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;6;Malvika Bansod;Forehand long service;9;Construccion;;;;;;
Clara Azurmendi;"-3;54 (1)";23;2;10;1734466;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;10;;;;Attack;;;;;;
Malvika Bansod;"-13;-40 (1)";23;3;8;1735066;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;8;;;;Defence;;;;;;
Clara Azurmendi;"-12;10 (1)";23;4;1;1735066;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;1;;;;Construccion;;;;;;
Malvika Bansod;"-15;-56 (2)";23;5;12;1735066;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;12;;;;Defence;;;;Reves;;
Clara Azurmendi;"-14;12 (2)";23;6;1;1736833;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;1;;;;Construccion;;;;;;
Malvika Bansod;"-14;-55 (19)";23;7;12;1736833;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;12;;;;Construccion;;;;;;
Clara Azurmendi;"3;11 (1)";23;8;3;1736833;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;3;;;;Construccion;;;;;;
Malvika Bansod;"-14;-55 (20)";23;9;12;1736833;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;12;;;;Attack;;;;;;
Clara Azurmendi;"3;37 (2)";23;10;7;1740733;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;7;;;;Defence;;;;;;
Malvika Bansod;"-14;-16 (3)";23;11;4;1741366;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;4;;;;Construccion;;;;;;
Clara Azurmendi;"-19;54 (1)";23;12;Out;1742300;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;OUT SIDE;;;;Construccion;Unforced Malvika Bansod;;;;;
Clara Azurmendi;Rest Time (65);23;;;1745900;15666;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;;1;2;Hylo Open 2022;39;36;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (66);24;;;1761566;4433;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;;;;;;;;;;;
Clara Azurmendi;"2;25 (7)";24;1;7;1759566;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;7;Clara Azurmendi;Backhand flick;10;Construccion;;;;;;
Malvika Bansod;"-9;-55 (2)";24;2;12;1760866;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;12;;;;Attack;;;;;;
Clara Azurmendi;"11;34 (1)";24;3;8;1760866;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;8;;;;Defence;;;;;;
Malvika Bansod;"14;-55 (8)";24;4;9;1761633;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;9;;;;Defence;;;;;;
Clara Azurmendi;"11;36 (1)";24;5;8;1762833;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;8;;;;Attack;;;;;;
Malvika Bansod;"-4;-36 (1)";24;6;7;1763433;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;7;;;;Construccion;Winner Clara Azurmendi;;;;;
Malvika Bansod;Rest Time (66);24;;;1766000;24633;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;;1;2;Hylo Open 2022;39;36;;;;;;;Rest Time;;;;
Malvika Bansod;Rally Time (67);25;;;1790633;7133;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;;;;;;;;;;;
Clara Azurmendi;"-2;26 (5)";25;1;6;1788633;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;6;Clara Azurmendi;Backhand flick;10;Construccion;;;;;;
Malvika Bansod;"10;-55 (1)";25;2;9;1790033;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;9;;;;Construccion;;;;;;
Clara Azurmendi;"-13;12 (1)";25;3;1;1790033;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;1;;;;Defence;;;;;;
Malvika Bansod;"-12;-55 (5)";25;4;12;1791000;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;12;;;;Attack;;;;;;
Clara Azurmendi;"4;38 (1)";25;5;7;1792000;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;7;;;;Defence;;;;;;
Malvika Bansod;"9;-55 (1)";25;6;9;1792600;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;9;;;;Attack;;;;;;
Clara Azurmendi;"3;42 (1)";25;7;7;1793900;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;7;;;;Defence;;;;;;
Malvika Bansod;"-19;-62 (1)";25;8;Out;1793900;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;;;;;Construccion;Error Clara Azurmendi;;;;;
Malvika Bansod;Rest Time (67);25;;;1797766;9100;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;;1;2;Hylo Open 2022;39;36;;;;;;;Rest Time;;;;
Malvika Bansod;Rally Time (68);26;;;1806866;5733;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;;;;;;;;;;;
Malvika Bansod;"-2;-25 (5)";26;1;7;1804866;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;7;Malvika Bansod;Forehand short service;5;Construccion;;;;;;
Clara Azurmendi;"4;17 (1)";26;2;3;1806100;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;3;;;;Attack;;;;;;
Malvika Bansod;"11;-41 (2)";26;3;5;1806600;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;5;;;;Attack;;;;;;
Clara Azurmendi;"3;31 (1)";26;4;7;1806600;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;7;;;;Defence;;;;;;
Malvika Bansod;"3;-39 (1)";26;5;6;1807033;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;6;;;;Construccion;;;;;;
Clara Azurmendi;"-13;12 (2)";26;6;1;1807033;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;1;;;;Construccion;;;;;;
Malvika Bansod;"-15;-55 (4)";26;7;12;1807033;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;12;;;;Defence;;;;;F;
Clara Azurmendi;"-15;36 (1)";26;8;5;1809166;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;5;;;;Construccion;;;;;;
Malvika Bansod;"14;-17 (1)";26;9;1;1809166;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;1;;;;Construccion;Winner Clara Azurmendi;;;;;
Clara Azurmendi;Rest Time (68);26;;;1812600;15066;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;;1;2;Hylo Open 2022;39;36;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (69);27;;;1827666;17500;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;;;;;;;;;;;
Clara Azurmendi;"2;24 (1)";27;1;7;1825666;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;7;Clara Azurmendi;Backhand short service;7;Construccion;;;;;;
Malvika Bansod;"-8;-17 (1)";27;2;4;1827000;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;4;;;;Construccion;;;Finta;;;
Clara Azurmendi;"-14;7 (2)";27;3;1;1827300;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;1;;;;Construccion;;;;;;
Malvika Bansod;"-14;-8 (3)";27;4;4;1827300;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;4;;;;Construccion;;;;;;
Clara Azurmendi;"-13;55 (2)";27;5;9;1827300;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;2;Hylo Open 2022;39;36;9;;;;Defence;;;;;;
