Jugador del golpeo;Nombre;Rally;Stroke;Zone;Posición;Duración;#Rounds;Country Player1;Country Player2;Interval;Match;Play R or L Player1;Play R or L Player2;Player1;Player2;Rally Time;Round;Set;Tournament;WR Player1;WR Player2;Field Position;Player on C1;Type of service;Zona de C1;Game Phase;Rally Outcome;Rest Time;Tipo de recepcion;Reves;Barrido Fuerte;Match Duration
Leonice Huet;"14;-14 (1)";21;17;1;843920;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Construccion;Winner Maria Ulitina;;;;;
Maria Ulitina;Rest Time (21);21;;;850120;22160;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;;1;1;Indonesia Master 2021;84;69;;;;;;;Rest Time;;;;
Maria Ulitina;Rally Time (22);22;;;872280;3960;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;;;;;;;;;;;
Maria Ulitina;"-2;25 (2)";22;1;6;870280;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;6;Maria Ulitina;Forehand long service;9;Construccion;;;;;;
Leonice Huet;"4;-55 (2)";22;2;10;872360;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;10;;;;Construccion;;;;;;
Maria Ulitina;"-10;56 (1)";22;3;9;872360;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Construccion;Winner Leonice Huet;;;;;
Leonice Huet;Rest Time (22);22;;;876240;14160;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;;1;1;Indonesia Master 2021;84;69;;;;;;;Rest Time;;;;
Leonice Huet;Rally Time (23);23;;;890400;17080;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;;;;;;;;;;;
Leonice Huet;"2;-24 (2)";23;1;6;888400;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;6;Leonice Huet;Forehand short service;7;Construccion;;;;;;
Maria Ulitina;"-11;16 (1)";23;2;1;889480;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Construccion;;;;;;
Leonice Huet;"14;-54 (2)";23;3;9;889480;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Construccion;;;;;;
Maria Ulitina;"13;55 (2)";23;4;12;889480;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Leonice Huet;"13;-54 (3)";23;5;9;889480;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Attack;;;;;;
Maria Ulitina;"12;35 (2)";23;6;8;893480;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;8;;;;Defence;;;;;;
Leonice Huet;"-14;-14 (1)";23;7;4;893520;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;4;;;;Defence;;;;;;
Maria Ulitina;"-13;54 (2)";23;8;9;894720;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Construccion;;;;;;
Leonice Huet;"13;-55 (3)";23;9;9;894720;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Defence;;;;;;
Maria Ulitina;"12;12 (1)";23;10;4;897080;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;4;;;;Defence;;;;;;
Leonice Huet;"13;-11 (1)";23;11;1;898040;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Defence;;;;;;
Maria Ulitina;"14;56 (1)";23;12;12;899560;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Leonice Huet;"13;-55 (4)";23;13;9;899560;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Defence;;;;;;
Maria Ulitina;"14;55 (2)";23;14;12;901680;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Attack;;;;;;
Leonice Huet;"-14;-34 (1)";23;15;8;903320;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;8;;;;Defence;;;;;;
Maria Ulitina;"-14;32 (1)";23;16;5;903920;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;5;;;;Attack;;;;;;
Leonice Huet;"12;-45 (1)";23;17;5;904720;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;5;;;;Construccion;Winner Maria Ulitina;;;;;
Maria Ulitina;Rest Time (23);23;;;907480;27440;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;;1;1;Indonesia Master 2021;84;69;;;;;;;Rest Time;;;;
Maria Ulitina;Rally Time (24);24;;;934920;3000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;;;;;;;;;;;
Maria Ulitina;"2;26 (1)";24;1;7;932920;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;7;Maria Ulitina;Forehand long service;9;Construccion;;;;;;
Leonice Huet;"-5;-54 (1)";24;2;11;935160;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;11;;;;Attack;;;;;;
Maria Ulitina;"14;34 (1)";24;3;8;935880;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;8;;;;Construccion;Winner Leonice Huet;;;;;
Leonice Huet;Rest Time (24);24;;;937920;45920;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;;1;1;Indonesia Master 2021;84;69;;;;;;;Rest Time;;;;
Leonice Huet;Rally Time (25);25;;;983840;7760;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;;;;;;;;;;;
Leonice Huet;"-2;-25 (3)";25;1;7;981840;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;7;Leonice Huet;Forehand short service;7;Construccion;;;;;;
Maria Ulitina;"9;17 (1)";25;2;4;982880;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;4;;;;Construccion;;;;;;
Leonice Huet;"-15;-6 (1)";25;3;4;982880;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;4;;;;Construccion;;;;;;
Maria Ulitina;"-14;7 (1)";25;4;1;982880;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Defence;;;;;;
Leonice Huet;"4;-55 (3)";25;5;10;984720;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;10;;;;Attack;;;;;;
Maria Ulitina;"9;34 (1)";25;6;8;987080;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;8;;;;Defence;;;;;;
Leonice Huet;"-11;-55 (1)";25;7;12;987480;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Maria Ulitina;"-13;15 (1)";25;8;1;987480;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Defence;Winner Leonice Huet;;;;;
Maria Ulitina;Rest Time (25);25;;;991600;40560;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;;1;1;Indonesia Master 2021;84;69;;;;;;;Rest Time;;;;
Maria Ulitina;Rally Time (26);26;;;1032160;4600;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;;;;;;;;;;;
Leonice Huet;"1;-25 (1)";26;1;6;1030280;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;6;Leonice Huet;Forehand short service;6;Construccion;;;;;;
Maria Ulitina;"-4;15 (1)";26;2;2;1031120;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;2;;;;Construccion;;;Finta;;;
Leonice Huet;"12;-54 (2)";26;3;9;1031160;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Defence;;;;;;
Maria Ulitina;"-3;53 (1)";26;4;10;1032240;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;10;;;;Attack;;;;;;
Leonice Huet;"21;-37 (1)";26;5;Out;1033840;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;OUT SIDE;;;;Construccion;Unforced Maria Ulitina;;;;;
Maria Ulitina;Rest Time (26);26;;;1036760;13320;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;;1;1;Indonesia Master 2021;84;69;;;;;;;Rest Time;;;;
Maria Ulitina;Rally Time (27);27;;;1050080;3480;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;;;;;;;;;;;
Leonice Huet;"-2;-25 (4)";27;1;7;1048080;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;7;Leonice Huet;Forehand short service;3;Construccion;;;;;;
Maria Ulitina;"11;18 (1)";27;2;4;1049120;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;4;;;;Construccion;;;Finta;;;
Leonice Huet;"11;-53 (1)";27;3;9;1049920;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Attack;;;;;;
Maria Ulitina;"-3;33 (1)";27;4;6;1049960;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;6;;;;Defence;;;;;;
Leonice Huet;"-4;1 (2)";27;5;2;1050480;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;NET;;;;Construccion;Error Maria Ulitina;;;;;
Maria Ulitina;Rest Time (27);27;;;1053560;12040;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;;1;1;Indonesia Master 2021;84;69;;;;;;;Rest Time;;;;
Maria Ulitina;Rally Time (28);28;;;1065600;22360;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;;;;;;;;;;;
Leonice Huet;"2;-24 (3)";28;1;6;1063600;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;6;Leonice Huet;Forehand short service;5;Construccion;;;;;;
Maria Ulitina;"-3;16 (2)";28;2;2;1064640;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;2;;;;Construccion;;;;;;
Leonice Huet;"-15;-55 (1)";28;3;12;1064640;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Defence;;;;;;
Maria Ulitina;"-14;56 (2)";28;4;9;1065920;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Construccion;;;;;;
Leonice Huet;"-15;-56 (1)";28;5;12;1065920;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Maria Ulitina;"14;54 (8)";28;6;12;1065920;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Defence;;;;;;
Leonice Huet;"3;-15 (1)";28;7;2;1069280;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;2;;;;Construccion;;;;;;
Maria Ulitina;"13;56 (1)";28;8;12;1069280;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Defence;;;;;;
Leonice Huet;"12;-55 (3)";28;9;9;1070800;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Defence;;;;;;
Maria Ulitina;"13;11 (1)";28;10;4;1071800;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;4;;;;Defence;;;;;;
Leonice Huet;"10;-54 (2)";28;11;9;1072960;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Attack;;;;;;
Maria Ulitina;"14;30 (1)";28;12;8;1074200;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;8;;;;Defence;;;;;;
Leonice Huet;"-10;-13 (1)";28;13;4;1074680;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;4;;;;Construccion;;;;;;
Maria Ulitina;"15;55 (2)";28;14;12;1074680;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Defence;;;;;;
Leonice Huet;"9;-54 (1)";28;15;9;1076760;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Construccion;;;;;;
Maria Ulitina;"-11;14 (1)";28;16;1;1076760;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Construccion;;;;;;
Leonice Huet;"-13;-15 (1)";28;17;4;1076760;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;4;;;;Defence;;;;;;
Maria Ulitina;"-13;53 (1)";28;18;9;1079720;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Attack;;;;;;
Leonice Huet;"-14;-40 (1)";28;19;8;1082080;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;8;;;;Defence;;;;;;
Maria Ulitina;"-13;9 (1)";28;20;1;1082080;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Construccion;;;;;;
Leonice Huet;"14;-55 (3)";28;21;9;1082080;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Defence;;;;Reves;;
Maria Ulitina;"14;55 (3)";28;22;12;1083880;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Attack;;;;;;
Leonice Huet;"-15;-31 (1)";28;23;8;1085240;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;8;;;;Construccion;Winner Maria Ulitina;;;;;
Maria Ulitina;Rest Time (28);28;;;1087960;50720;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;;1;1;Indonesia Master 2021;84;69;;;;;;;Rest Time;;;;
Maria Ulitina;Rally Time (29);29;;;1138680;3040;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;;;;;;;;;;;
Maria Ulitina;"-2;24 (3)";29;1;6;1136680;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;6;Maria Ulitina;Forehand long service;11;Construccion;;;;;;
Leonice Huet;"13;-55 (5)";29;2;9;1138840;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Construccion;;;;;;
Maria Ulitina;"-19;16 (1)";29;3;Out;1138840;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;OUT SIDE;;;;Construccion;Unforced Leonice Huet;;;;;
Leonice Huet;Rest Time (29);29;;;1141720;13920;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;;1;1;Indonesia Master 2021;84;69;;;;;;;Rest Time;;;;
Leonice Huet;Rally Time (30);30;;;1155640;23920;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;;;;;;;;;;;
Maria Ulitina;"2;25 (4)";30;1;7;1153640;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;7;Maria Ulitina;Forehand long service;10;Construccion;;;;;;
Leonice Huet;"-11;-55 (2)";30;2;12;1156000;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Maria Ulitina;"-13;56 (1)";30;3;9;1156000;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Defence;;;;;;
Leonice Huet;"-13;-55 (1)";30;4;12;1156960;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Maria Ulitina;"12;15 (1)";30;5;4;1156960;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;4;;;;Construccion;;;;;;
Leonice Huet;"14;-16 (3)";30;6;1;1156960;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Defence;;;;;;
Maria Ulitina;"14;56 (2)";30;7;12;1160000;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Attack;;;;;;
Leonice Huet;"13;-39 (1)";30;8;5;1161760;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;5;;;;Defence;;;;;;
Maria Ulitina;"3;12 (1)";30;9;3;1162280;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;3;;;;Construccion;;;;;;
Leonice Huet;"-11;-56 (1)";30;10;12;1162280;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Maria Ulitina;"13;55 (3)";30;11;12;1162280;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Defence;;;;;F;
Leonice Huet;"13;-40 (1)";30;12;5;1165800;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;5;;;;Construccion;;;;;;
Maria Ulitina;"12;6 (1)";30;13;4;1165800;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;4;;;;Construccion;;;;;;
Leonice Huet;"13;-10 (1)";30;14;1;1165800;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Construccion;;;;;;
Maria Ulitina;"-14;54 (3)";30;15;9;1165800;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Defence;;;;Reves;;
Leonice Huet;"-4;-40 (1)";30;16;7;1168600;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;7;;;;Construccion;;;;;;
Maria Ulitina;"-12;12 (1)";30;17;1;1168600;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Construccion;;;;;;
Leonice Huet;"-12;-15 (1)";30;18;4;1168600;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;4;;;;Construccion;;;;;;
Maria Ulitina;"12;55 (1)";30;19;12;1168600;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Leonice Huet;"13;-55 (6)";30;20;9;1168600;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Defence;;;;;;
Maria Ulitina;"-12;54 (1)";30;21;9;1173200;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Construccion;;;;;;
