Jugador del golpeo;Nombre;Rally;Stroke;Zone;Posición;Duración;#Rounds;Country Player1;Country Player2;Interval;Match;Play R or L Player1;Play R or L Player2;Player1;Player2;Rally Time;Round;Set;Tournament;WR Player1;WR Player2;Field Position;Player on C1;Type of service;Zona de C1;Tipo de recepcion;Game Phase;Rally Outcome;Rest Time;Barrido Fuerte;Reves;Match Duration 
Leonice Huet;Rest Time (36);5;;;1224240;10040;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;2;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Leonice Huet;Rally Time (37);6;;;1234280;4960;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;;;;;;;;;;;
Leonice Huet;"2;24 (3)";6;1;7;1232280;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;7;Leonice Huet;Forehand short service;8;;Construccion;;;;;
Line Christophersen;"-15;-18 (1)";6;2;4;1233360;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;4;;;;;Construccion;;;;;
Leonice Huet;"-13;11 (1)";6;3;1;1234200;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;1;;;;;Defence;;;;;
Line Christophersen;"10;-55 (1)";6;4;9;1234200;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;9;;;;;Construccion;;;;;
Leonice Huet;"12;29 (1)";6;5;8;1234200;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;8;;;;;Construccion;;;;;
Line Christophersen;"-13;-16 (2)";6;6;4;1234200;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;4;;;;;Construccion;Winner Leonice Huet;;;;
Line Christophersen;Rest Time (37);6;;;1239240;12680;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;2;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Line Christophersen;Rally Time (38);7;;;1251920;3440;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;;;;;;;;;;;
Leonice Huet;"-2;26 (2)";7;1;6;1249920;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;6;Leonice Huet;Forehand short service;5;;Construccion;;;;;
Line Christophersen;"4;-18 (4)";7;2;2;1250880;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;2;;;;;Construccion;;;;;
Leonice Huet;"13;55 (7)";7;3;12;1250880;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;12;;;;;Defence;;;;;
Line Christophersen;"13;-56 (2)";7;4;9;1251640;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;9;;;;;Construccion;Winner Leonice Huet;;;;
Line Christophersen;Rest Time (38);7;;;1255360;15560;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;2;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Line Christophersen;Rally Time (39);8;;;1270920;8400;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;;;;;;;;;;;
Leonice Huet;"2;25 (8)";8;1;7;1268920;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;7;Leonice Huet;Forehand short service;3;;Construccion;;;;;
Line Christophersen;"-11;-17 (1)";8;2;4;1269960;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;4;;;;;Construccion;;;;;
Leonice Huet;"-13;55 (5)";8;3;9;1269960;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;9;;;;;Defence;;;;Reves;
Line Christophersen;"-12;-14 (1)";8;4;4;1270920;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;4;;;;;Construccion;;;;;
Leonice Huet;"-4;7 (2)";8;5;2;1270920;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;2;;;;;Defence;;;;;
Line Christophersen;"12;-55 (3)";8;6;9;1272600;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;9;;;;;Construccion;;;;;
Leonice Huet;"14;55 (3)";8;7;12;1272600;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;12;;;;;Defence;;;;;
Line Christophersen;"10;-13 (1)";8;8;1;1275440;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;1;;;;;Construccion;;;;;
Leonice Huet;"-4;1 (1)";8;9;2;1275440;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;NET;;;;;Construccion;Unforced Line Christophersen;;;;
Line Christophersen;Rest Time (39);8;;;1279320;14160;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;2;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Line Christophersen;Rally Time (40);9;;;1293480;5640;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;;;;;;;;;;;
Leonice Huet;"-1;25 (1)";9;1;6;1291480;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;6;Leonice Huet;Forehand short service;2;;Construccion;;;;;
Line Christophersen;"4;-18 (5)";9;2;2;1292360;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;2;;;;;Construccion;;;;;
Leonice Huet;"14;17 (1)";9;3;4;1292360;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;4;;;;;Construccion;;;;;
Line Christophersen;"-13;-55 (3)";9;4;12;1292360;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;12;;;;;Defence;;;;;
Leonice Huet;"-14;56 (3)";9;5;9;1294520;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;9;;;;;Attack;;;;;
Line Christophersen;"-2;-37 (1)";9;6;7;1296080;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;7;;;;;Defence;;;;;
Leonice Huet;"11;2 (1)";9;7;4;1296080;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;NET;;;;;Construccion;Error Line Christophersen;;;;
Line Christophersen;Rest Time (40);9;;;1299120;14680;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;2;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Line Christophersen;Rally Time (41);10;;;1313800;7600;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;;;;;;;;;;;
Leonice Huet;"2;24 (4)";10;1;7;1311800;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;7;Leonice Huet;Forehand short service;3;;Construccion;;;;;
Line Christophersen;"-9;-17 (1)";10;2;4;1312880;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;4;;;;;Construccion;;;;;
Leonice Huet;"14;56 (2)";10;3;12;1312880;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;12;;;;;Defence;;;;;
Line Christophersen;"4;-9 (1)";10;4;2;1314000;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;2;;;;;Construccion;;;;;
Leonice Huet;"-14;8 (2)";10;5;1;1314000;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;1;;;;;Defence;;;;;
Line Christophersen;"13;-56 (3)";10;6;9;1315800;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;9;;;;;Construccion;;;;;
Leonice Huet;"-15;16 (1)";10;7;1;1315800;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;1;;;;;Defence;;;;;
Line Christophersen;"-13;2 (1)";10;8;1;1318120;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;NET;;;;;Construccion;Error Leonice Huet;;;;
Line Christophersen;Rest Time (41);10;;;1321400;13080;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;2;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Line Christophersen;Rally Time (42);11;;;1334480;24240;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;;;;;;;;;;;
Line Christophersen;"-2;-24 (3)";11;1;7;1332480;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;7;Line Christophersen;Backhand short service;3;;Construccion;;;;;
Leonice Huet;"11;18 (1)";11;2;4;1333520;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;4;;;;Finta;Construccion;;;;;
Line Christophersen;"13;-55 (2)";11;3;9;1333560;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;9;;;;;Construccion;;;;;
Leonice Huet;"-3;28 (1)";11;4;6;1333560;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;6;;;;;Defence;;;;;
Line Christophersen;"2;-7 (1)";11;5;2;1334880;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;2;;;;;Construccion;;;;;
Leonice Huet;"13;56 (5)";11;6;12;1334880;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;12;;;;;Construccion;;;;;
Line Christophersen;"-14;-56 (5)";11;7;12;1334880;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;12;;;;;Defence;;;;;
Leonice Huet;"13;15 (1)";11;8;4;1338280;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;4;;;;;Defence;;;;;
Line Christophersen;"-15;-16 (1)";11;9;4;1339280;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;4;;;;;Defence;;;;;
Leonice Huet;"-3;55 (1)";11;10;10;1340240;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;10;;;;;Attack;;;;;
Line Christophersen;"3;-34 (2)";11;11;6;1341640;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;6;;;;;Defence;;;;;
Leonice Huet;"13;55 (8)";11;12;12;1342560;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;12;;;;;Construccion;;;;;
Line Christophersen;"-16;-30 (1)";11;13;8;1342560;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;8;;;;;Defence;;;;;
Leonice Huet;"-14;13 (2)";11;14;1;1345000;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;1;;;;;Construccion;;;;;
Line Christophersen;"-15;-54 (1)";11;15;12;1345000;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;12;;;;;Defence;;;;;
Leonice Huet;"-16;16 (1)";11;16;1;1347000;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;1;;;;;Defence;;;;;
Line Christophersen;"3;-10 (1)";11;17;2;1348000;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;2;;;;;Construccion;;;;;
Leonice Huet;"11;7 (1)";11;18;4;1348000;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;4;;;;;Construccion;;;;;
Line Christophersen;"11;-6 (1)";11;19;1;1348000;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;1;;;;;Defence;;;;;
Leonice Huet;"3;54 (1)";11;20;11;1350840;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;11;;;;;Construccion;;;;;
Line Christophersen;"-4;-36 (2)";11;21;7;1350840;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;7;;;;;Construccion;;;;;
Leonice Huet;"12;55 (5)";11;22;12;1353760;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;12;;;;;Construccion;;;;;
Line Christophersen;"-14;-55 (8)";11;23;12;1353760;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;12;;;;;Attack;;;;;
Leonice Huet;"2;2 (1)";11;24;3;1356720;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;NET;;;;;Construccion;Unforced Line Christophersen;;;;
Leonice Huet;Rest Time (42);11;;;1358720;36760;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;2;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Leonice Huet;Rally Time (43);12;;;1395480;4040;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;;;;;;;;;;;
Leonice Huet;"-2;24 (8)";12;1;6;1393480;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;6;Leonice Huet;Forehand short service;1;;Construccion;;;;;
Line Christophersen;"2;-18 (1)";12;2;2;1394520;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;2;;;;Finta;Construccion;;;;;
Leonice Huet;"-14;55 (7)";12;3;9;1394520;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;9;;;;;Construccion;;;;;
Line Christophersen;"12;-54 (2)";12;4;9;1394520;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;9;;;;;Attack;;;;;
Leonice Huet;"14;35 (1)";12;5;8;1397480;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;8;;;;;Construccion;Winner Line Christophersen;;;;
Line Christophersen;Rest Time (43);12;;;1399520;14760;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;2;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Line Christophersen;Rally Time (44);13;;;1414280;4800;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;;;;;;;;;;;
Line Christophersen;"2;-25 (5)";13;1;6;1412280;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;6;Line Christophersen;Backhand short service;4;;Construccion;;;;;
Leonice Huet;"-16;17 (1)";13;2;1;1413280;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;1;;;;;Construccion;;;;;
Line Christophersen;"-13;-55 (4)";13;3;12;1413280;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;12;;;;;Defence;;;F;;
Leonice Huet;"14;40 (1)";13;4;8;1414560;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;8;;;;;Defence;;;;;
Line Christophersen;"10;-37 (1)";13;5;5;1414560;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;5;;;;;Attack;;;;;
Leonice Huet;"11;38 (1)";13;6;8;1415280;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;8;;;;;Defence;;;;;
Line Christophersen;"4;-17 (1)";13;7;2;1415600;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;2;;;;;Construccion;;;;;
Leonice Huet;"-14;13 (3)";13;8;1;1415600;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;1;;;;;Construccion;Winner Line Christophersen;;;;
Leonice Huet;Rest Time (44);13;;;1419080;13480;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;2;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Leonice Huet;Rally Time (45);14;;;1432560;1920;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;;;;;;;;;;;
Line Christophersen;"-2;-24 (4)";14;1;7;1430560;4000;5;DEN;FRA;Before;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;2;Denmark Master 2021;24;74;7;Line Christophersen;Backhand flick;10;;Construccion;;;;;
