Jugador del golpeo;Nombre;Rally;Stroke;Zone;Posición;Duración;#Rounds;Country Player1;Country Player2;Interval;Match;Play R or L Player1;Play R or L Player2;Player1;Player2;Rally Time;Round;Set;Tournament;WR Player1;WR Player2;Field Position;Player on C1;Type of service;Zona de C1;Game Phase;Rally Outcome;Rest Time;Tipo de recepcion;Reves;Barrido Fuerte;Match Duration 
Pai Yu Po;"-14;-38 (1)";12;3;8;2021480;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;8;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"-14;37 (1)";12;4;5;2021480;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;5;;;;Construccion;;;;;;
Pai Yu Po;"10;-54 (4)";12;5;9;2021480;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;9;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"13;15 (2)";12;6;4;2021480;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;4;;;;Defence;;;;;;
Pai Yu Po;"9;-55 (1)";12;7;9;2024400;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;9;;;;Attack;;;;;;
Evgeniya Kosetskaya;"14;36 (1)";12;8;8;2025880;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;8;;;;Defence;;;;;;
Pai Yu Po;"-11;-31 (1)";12;9;8;2026360;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;8;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"-15;55 (3)";12;10;9;2026360;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;9;;;;Defence;;;;;;
Pai Yu Po;"-9;-55 (1)";12;11;12;2028280;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;12;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"-15;14 (1)";12;12;1;2028280;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;1;;;;Defence;;;;;;
Pai Yu Po;"-10;2 (1)";12;13;1;2030760;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;NET;;;;Construccion;Error Evgeniya Kosetskaya;;;;;
Evgeniya Kosetskaya;Rest Time (52);12;;;2033640;30680;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;;1;2;Indonesia Masters 2021;22;43;;;;;;;Rest Time;;;;
Evgeniya Kosetskaya;Rally Time (53);13;;;2064320;8200;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;;;;;;;;;;;
Pai Yu Po;"-2;-24 (6)";13;1;7;2062320;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;7;Pai Yu Po;Forehand flick;10;Construccion;;;;;;
Evgeniya Kosetskaya;"9;54 (2)";13;2;12;2062960;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;12;;;;Attack;;;;;;
Pai Yu Po;"-13;-38 (1)";13;3;8;2063520;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;8;;;;Defence;;;;;;
Evgeniya Kosetskaya;"-10;13 (1)";13;4;1;2064040;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;1;;;;Construccion;;;;;;
Pai Yu Po;"-13;-14 (2)";13;5;4;2064040;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;4;;;;Defence;;;;;;
Evgeniya Kosetskaya;"15;54 (2)";13;6;12;2066640;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;12;;;;Attack;;;;;;
Pai Yu Po;"14;-38 (1)";13;7;5;2067640;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;5;;;;Defence;;;;;;
Evgeniya Kosetskaya;"-4;6 (1)";13;8;2;2068160;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;2;;;;Attack;;;;;;
Pai Yu Po;"3;-40 (1)";13;9;6;2069040;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;6;;;;Defence;;;;;;
Evgeniya Kosetskaya;"-3;8 (1)";13;10;2;2069640;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;2;;;;Attack;;;;;;
Pai Yu Po;"-10;-41 (1)";13;11;8;2070000;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;8;;;;Construccion;Winner Evgeniya Kosetskaya;;;;;
Evgeniya Kosetskaya;Rest Time (53);13;;;2072520;18080;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;;1;2;Indonesia Masters 2021;22;43;;;;;;;Rest Time;;;;
Evgeniya Kosetskaya;Rally Time (54);14;;;2090600;7760;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;;;;;;;;;;;
Evgeniya Kosetskaya;"-2;24 (1)";14;1;6;2088600;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;6;Evgeniya Kosetskaya;Backhand short service;2;Construccion;;;;;;
Pai Yu Po;"5;-17 (3)";14;2;2;2089640;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;2;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"14;56 (5)";14;3;12;2089640;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;12;;;;Defence;;;;;;
Pai Yu Po;"13;-55 (7)";14;4;9;2090800;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;9;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"-13;55 (5)";14;5;9;2090800;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;9;;;;Construccion;;;;;;
Pai Yu Po;"-12;-38 (1)";14;6;8;2090800;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;8;;;;Defence;;;;;;
Evgeniya Kosetskaya;"-13;5 (1)";14;7;1;2094120;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;1;;;;Construccion;;;;;;
Pai Yu Po;"-14;-5 (1)";14;8;4;2094120;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;4;;;;Defence;;;;;;
Evgeniya Kosetskaya;"-14;1 (1)";14;9;1;2095680;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;NET;;;;Construccion;Error Pai Yu Po;;;;;
Pai Yu Po;Rest Time (54);14;;;2098360;19320;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;;1;2;Indonesia Masters 2021;22;43;;;;;;;Rest Time;;;;
Pai Yu Po;Rally Time (55);15;;;2117680;4920;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;;;;;;;;;;;
Evgeniya Kosetskaya;"2;26 (1)";15;1;7;2115680;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;7;Evgeniya Kosetskaya;Backhand short service;4;Construccion;;;;;;
Pai Yu Po;"-14;-16 (6)";15;2;4;2116560;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;4;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"-14;8 (1)";15;3;1;2116560;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;1;;;;Construccion;;;;;;
Pai Yu Po;"-14;-6 (1)";15;4;4;2116560;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;4;;;;Defence;;;;;;
Evgeniya Kosetskaya;"-14;53 (1)";15;5;9;2119320;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;9;;;;Attack;;;;;;
Pai Yu Po;"-11;-40 (1)";15;6;8;2119920;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;8;;;;Construccion;Winner Evgeniya Kosetskaya;;;;;
Pai Yu Po;Rest Time (55);15;;;2122600;16120;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;;1;2;Indonesia Masters 2021;22;43;;;;;;;Rest Time;;;;
Pai Yu Po;Rally Time (56);16;;;2138720;5760;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;;;;;;;;;;;
Evgeniya Kosetskaya;"-2;24 (2)";16;1;6;2136720;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;6;Evgeniya Kosetskaya;Backhand short service;6;Construccion;;;;;;
Pai Yu Po;"4;-17 (1)";16;2;2;2137840;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;2;;;;Construccion;;;Modificada;;;
Evgeniya Kosetskaya;"-13;55 (6)";16;3;9;2138240;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;9;;;;Construccion;;;;;;
Pai Yu Po;"-13;-55 (2)";16;4;12;2138240;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;12;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"15;56 (4)";16;5;12;2138240;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;12;;;;Construccion;;;;;;
Pai Yu Po;"19;-50 (1)";16;6;Out;2141440;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;OUT SIDE;;;;Construccion;Unforced Evgeniya Kosetskaya;;;;;
Pai Yu Po;Rest Time (56);16;;;2144480;16880;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;;1;2;Indonesia Masters 2021;22;43;;;;;;;Rest Time;;;;
Pai Yu Po;Rally Time (57);17;;;2161360;6200;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;;;;;;;;;;;
Pai Yu Po;"2;-24 (3)";17;1;6;2159360;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;6;Pai Yu Po;Forehand long service;10;Construccion;;;;;;
Evgeniya Kosetskaya;"-9;55 (1)";17;2;9;2161360;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;9;;;;Construccion;;;;;;
Pai Yu Po;"-15;-38 (2)";17;3;8;2161360;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;8;;;;Defence;;;;;;
Evgeniya Kosetskaya;"-15;13 (1)";17;4;1;2162160;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;1;;;;Construccion;;;;;;
Pai Yu Po;"-14;-11 (1)";17;5;4;2162160;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;4;;;;Defence;;;;;;
Evgeniya Kosetskaya;"-14;7 (1)";17;6;1;2163760;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;1;;;;Construccion;;;;;;
Pai Yu Po;"-13;1 (1)";17;7;1;2163760;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;NET;;;;Construccion;Unforced Evgeniya Kosetskaya;;;;;
Evgeniya Kosetskaya;Rest Time (57);17;;;2167560;23400;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;;1;2;Indonesia Masters 2021;22;43;;;;;;;Rest Time;;;;
Evgeniya Kosetskaya;Rally Time (58);18;;;2190960;5120;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;;;;;;;;;;;
Pai Yu Po;"-2;-25 (7)";18;1;7;2188960;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;7;Pai Yu Po;Forehand long service;9;Construccion;;;;;;
Evgeniya Kosetskaya;"4;55 (1)";18;2;11;2190400;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;11;;;;Construccion;;;;;;
Pai Yu Po;"-14;-55 (9)";18;3;12;2190400;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;12;;;;Defence;;;;;;
Evgeniya Kosetskaya;"-14;54 (4)";18;4;9;2192160;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;9;;;;Attack;;;;;;
Pai Yu Po;"-14;-42 (1)";18;5;8;2193400;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;8;;;;Construccion;Winner Evgeniya Kosetskaya;;;;;
Evgeniya Kosetskaya;Rest Time (58);18;;;2196080;18000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;;1;2;Indonesia Masters 2021;22;43;;;;;;;Rest Time;;;;
Evgeniya Kosetskaya;Rally Time (59);19;;;2214080;16920;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;;;;;;;;;;;
Evgeniya Kosetskaya;"2;24 (2)";19;1;7;2212080;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;7;Evgeniya Kosetskaya;Backhand short service;3;Construccion;;;;;;
Pai Yu Po;"-9;-17 (2)";19;2;4;2212960;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;4;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"13;54 (4)";19;3;12;2212960;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;12;;;;Defence;;;;;;
Pai Yu Po;"14;-15 (1)";19;4;1;2214120;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;1;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"16;55 (1)";19;5;12;2214120;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;12;;;;Attack;;;;;;
Pai Yu Po;"16;-41 (1)";19;6;5;2216440;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;5;;;;Defence;;;;;;
Evgeniya Kosetskaya;"11;7 (1)";19;7;4;2216920;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;4;;;;Construccion;;;;;;
Pai Yu Po;"11;-8 (2)";19;8;1;2216920;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;1;;;;Defence;;;;;;
Evgeniya Kosetskaya;"-13;54 (1)";19;9;9;2219520;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;9;;;;Construccion;;;;;;
Pai Yu Po;"-14;-41 (1)";19;10;8;2219520;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;8;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"11;31 (1)";19;11;8;2219520;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;8;;;;Construccion;;;;;;
Pai Yu Po;"13;-43 (1)";19;12;5;2219520;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;5;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"11;7 (2)";19;13;4;2219520;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;4;;;;Construccion;;;;;;
Pai Yu Po;"12;-6 (2)";19;14;1;2219520;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;1;;;;Defence;;;;;;
Evgeniya Kosetskaya;"4;54 (1)";19;15;11;2225320;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;11;;;;Attack;;;;;;
Pai Yu Po;"-10;-38 (1)";19;16;8;2226120;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;8;;;;Defence;;;;;;
Evgeniya Kosetskaya;"-13;54 (2)";19;17;9;2226640;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;9;;;;Construccion;;;;;;
Pai Yu Po;"13;-57 (1)";19;18;9;2226640;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;9;;;;Construccion;Winner Evgeniya Kosetskaya;;;;;
Pai Yu Po;Rest Time (59);19;;;2231000;97560;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;;1;2;Indonesia Masters 2021;22;43;;;;;;;Rest Time;;;;
Pai Yu Po;Rally Time (60);20;;;2328560;2800;5;RUS;TPE;After;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;;;;;;;;;;;
Evgeniya Kosetskaya;"-2;25 (8)";20;1;6;2326560;5000;5;RUS;TPE;After;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;6;Evgeniya Kosetskaya;Backhand short service;3;Construccion;;;;;;
Pai Yu Po;"9;-18 (1)";20;2;1;2327680;5000;5;RUS;TPE;After;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;1;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"-14;55 (11)";20;3;9;2327680;5000;5;RUS;TPE;After;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;9;;;;Attack;;;;;;
Pai Yu Po;"-19;-45 (1)";20;4;Out;2328480;5000;5;RUS;TPE;After;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;2;Indonesia Masters 2021;22;43;OUT SIDE;;;;Construccion;Unforced Evgeniya Kosetskaya;;;;;
Pai Yu Po;Rest Time (60);20;;;2331360;23400;5;RUS;TPE;After;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;;1;2;Indonesia Masters 2021;22;43;;;;;;;Rest Time;;;;
