Jugador del golpeo;Nombre;Rally;Stroke;Zone;Posición;Duración;#Rounds;Country Player1;Country Player2;Interval;Match;Play R or L Player1;Play R or L Player2;Player1;Player2;Rally Time;Round;Set;Tournament;WR Player1;WR Player2;Field Position;Player on C1;Type of service;Zona de C1;Game Phase;Rally Outcome;Rest Time;Tipo de recepcion;Reves;Barrido Fuerte;Match Duration 
Natsuki Nidaira;"10;8 (1)";12;7;4;1856333;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;4;;;;Construccion;;;;;;
Clara Azurmendi;"-14;-53 (3)";12;8;12;1856333;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;12;;;;Attack;;;;;;
Natsuki Nidaira;"-15;37 (1)";12;9;5;1860100;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;5;;;;Defence;;;;;;
Clara Azurmendi;"-14;-13 (1)";12;10;4;1860700;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;4;;;;Construccion;;;;;;
Natsuki Nidaira;"-15;55 (4)";12;11;9;1860700;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;9;;;;Construccion;;;;;;
Clara Azurmendi;"-14;-55 (10)";12;12;12;1860700;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;12;;;;Construccion;;;;;;
Natsuki Nidaira;"-14;55 (9)";12;13;9;1860700;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;9;;;;Construccion;;;;;;
Clara Azurmendi;"3;-13 (1)";12;14;2;1860700;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;2;;;;Construccion;;;;;;
Natsuki Nidaira;"2;7 (1)";12;15;3;1860700;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;3;;;;Defence;;;;;;
Clara Azurmendi;"3;-55 (1)";12;16;10;1867066;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;10;;;;Construccion;;;;;;
Natsuki Nidaira;"14;55 (4)";12;17;12;1867066;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;12;;;;Construccion;;;;;;
Clara Azurmendi;"11;-17 (2)";12;18;1;1867066;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;1;;;;Construccion;;;;;;
Natsuki Nidaira;"-12;55 (2)";12;19;9;1867066;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;9;;;;Construccion;Winner Clara Azurmendi;;;;;
Clara Azurmendi;Rest Time (52);12;;;1873733;30533;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;;3;2;Canadian International Challenge 2022;34;50;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (53);13;;;1904266;1833;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;;;;;;;;;;;
Clara Azurmendi;"-2;-25 (8)";13;1;7;1902266;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;7;Clara Azurmendi;Backhand short service;6;Construccion;;;;;;
Natsuki Nidaira;"5;16 (1)";13;2;3;1903100;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;3;;;;Construccion;;;Modificada/Finta;;;
Clara Azurmendi;"8;2 (1)";13;3;4;1903133;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;NET;;;;Construccion;Unforced Natsuki Nidaira;;;;;
Natsuki Nidaira;Rest Time (53);13;;;1906100;21000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;;3;2;Canadian International Challenge 2022;34;50;;;;;;;Rest Time;;;;
Natsuki Nidaira;Rally Time (54);14;;;1927100;12800;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;;;;;;;;;;;
Clara Azurmendi;"2;-26 (4)";14;1;6;1925100;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;6;Clara Azurmendi;Backhand short service;8;Construccion;;;;;;
Natsuki Nidaira;"-14;16 (2)";14;2;1;1926233;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;1;;;;Construccion;;;;;;
Clara Azurmendi;"-15;-54 (3)";14;3;12;1926233;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;12;;;;Defence;;;;;;
Natsuki Nidaira;"-15;54 (6)";14;4;9;1927533;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;9;;;;Attack;;;;;;
Clara Azurmendi;"14;-38 (1)";14;5;5;1928266;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;5;;;;Defence;;;;;;
Natsuki Nidaira;"4;12 (1)";14;6;3;1929000;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;3;;;;Construccion;;;;;;
Clara Azurmendi;"-14;-55 (11)";14;7;12;1929000;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;12;;;;Defence;;;;;;
Natsuki Nidaira;"12;56 (1)";14;8;12;1931000;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;12;;;;Defence;;;;;;
Clara Azurmendi;"14;-54 (2)";14;9;9;1932266;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;9;;;;Construccion;;;;;;
Natsuki Nidaira;"13;10 (2)";14;10;4;1932266;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;4;;;;Defence;;;;;;
Clara Azurmendi;"13;-6 (2)";14;11;1;1934300;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;1;;;;Construccion;;;;;;
Natsuki Nidaira;"12;6 (1)";14;12;4;1934300;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;4;;;;Defence;;;;;;
Clara Azurmendi;"-4;-6 (1)";14;13;3;1936400;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;3;;;;Attack;;;;;;
Natsuki Nidaira;"9;36 (1)";14;14;8;1937033;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;8;;;;Construccion;Winner Clara Azurmendi;;;;;
Natsuki Nidaira;Rest Time (54);14;;;1939900;31500;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;;3;2;Canadian International Challenge 2022;34;50;;;;;;;Rest Time;;;;
Natsuki Nidaira;Rally Time (55);15;;;1971400;11366;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;;;;;;;;;;;
Clara Azurmendi;"-2;-25 (9)";15;1;7;1969400;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;7;Clara Azurmendi;Backhand flick;11;Construccion;;;;;;
Natsuki Nidaira;"14;55 (5)";15;2;12;1970600;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;12;;;;Construccion;;;;;;
Clara Azurmendi;"14;-54 (3)";15;3;9;1970600;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;9;;;;Construccion;;;;;;
Natsuki Nidaira;"9;14 (1)";15;4;4;1970600;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;4;;;;Defence;;;;;;
Clara Azurmendi;"3;-7 (1)";15;5;2;1972633;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;2;;;;Construccion;;;;;;
Natsuki Nidaira;"13;55 (5)";15;6;12;1972633;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;12;;;;Defence;;;;;F;
Clara Azurmendi;"9;-26 (1)";15;7;5;1975533;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;5;;;;Construccion;;;;;;
Natsuki Nidaira;"-14;55 (10)";15;8;9;1975533;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;9;;;;Defence;;;;;;
Clara Azurmendi;"-14;-54 (3)";15;9;12;1976366;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;12;;;;Attack;;;;;;
Natsuki Nidaira;"13;36 (2)";15;10;8;1977700;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;8;;;;Defence;;;;;;
Clara Azurmendi;"12;-7 (2)";15;11;1;1978533;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;1;;;;Construccion;;;;;;
Natsuki Nidaira;"-14;61 (1)";15;12;9;1978533;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;OUT LENGTH;;;;Construccion;Unforced Clara Azurmendi;;;;;
Natsuki Nidaira;Rest Time (55);15;;;1982766;27766;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;;3;2;Canadian International Challenge 2022;34;50;;;;;;;Rest Time;;;;
Natsuki Nidaira;Rally Time (56);16;;;2010533;13866;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;;;;;;;;;;;
Natsuki Nidaira;"-2;26 (4)";16;1;6;2008533;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;6;Natsuki Nidaira;Forehand long service;10;Construccion;;;;;;
Clara Azurmendi;"10;-55 (3)";16;2;9;2011000;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;9;;;;Construccion;;;;;;
Natsuki Nidaira;"15;54 (3)";16;3;12;2011000;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;12;;;;Attack;;;;;;
Clara Azurmendi;"13;-40 (1)";16;4;5;2012066;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;5;;;;Defence;;;;;;
Natsuki Nidaira;"11;13 (1)";16;5;4;2012600;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;4;;;;Construccion;;;;;;
Clara Azurmendi;"14;-55 (6)";16;6;9;2012600;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;9;;;;Defence;;;;Reves;;
Natsuki Nidaira;"3;12 (1)";16;7;3;2014933;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;3;;;;Attack;;;;;;
Clara Azurmendi;"-3;-38 (2)";16;8;7;2015433;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;7;;;;Defence;;;;;;
Natsuki Nidaira;"-14;6 (3)";16;9;1;2015866;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;1;;;;Construccion;;;;;;
Clara Azurmendi;"-15;-7 (1)";16;10;4;2015866;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;4;;;;Defence;;;;;;
Natsuki Nidaira;"-15;55 (5)";16;11;9;2018433;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;9;;;;Construccion;;;;;;
Clara Azurmendi;"4;-15 (1)";16;12;2;2018433;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;2;;;;Construccion;;;;;;
Natsuki Nidaira;"14;55 (6)";16;13;12;2018433;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;12;;;;Defence;;;;;F;
Clara Azurmendi;"13;-41 (1)";16;14;5;2021333;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;5;;;;Construccion;;;;;;
Natsuki Nidaira;"-15;18 (1)";16;15;1;2021333;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;1;;;;Construccion;Winner Clara Azurmendi;;;;;
Clara Azurmendi;Rest Time (56);16;;;2024400;36400;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;;3;2;Canadian International Challenge 2022;34;50;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (57);17;;;2060800;7466;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;;;;;;;;;;;
Clara Azurmendi;"2;-27 (3)";17;1;6;2058800;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;6;Clara Azurmendi;Backhand short service;6;Construccion;;;;;;
Natsuki Nidaira;"-4;17 (1)";17;2;2;2059900;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;2;;;;Construccion;;;Modificada;;;
Clara Azurmendi;"13;-55 (4)";17;3;9;2059933;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;9;;;;Defence;;;;;;
Natsuki Nidaira;"13;53 (2)";17;4;12;2061566;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;12;;;;Attack;;;;;;
Clara Azurmendi;"-11;-32 (1)";17;5;8;2062433;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;8;;;;Defence;;;;;;
Natsuki Nidaira;"10;54 (1)";17;6;12;2063100;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;12;;;;Attack;;;;;;
Clara Azurmendi;"13;-42 (1)";17;7;5;2063966;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;5;;;;Defence;;;;;;
Natsuki Nidaira;"13;6 (3)";17;8;4;2064533;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;4;;;;Construccion;;;;;;
Clara Azurmendi;"-14;-11 (1)";17;9;4;2064533;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;4;;;;Construccion;Winner Natsuki Nidaira;;;;;
Natsuki Nidaira;Rest Time (57);17;;;2068266;24066;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;;3;2;Canadian International Challenge 2022;34;50;;;;;;;Rest Time;;;;
Natsuki Nidaira;Rally Time (58);18;;;2092333;12533;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;;;;;;;;;;;
Natsuki Nidaira;"2;25 (9)";18;1;7;2090333;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;7;Natsuki Nidaira;Forehand short service;6;Construccion;;;;;;
Clara Azurmendi;"-4;-18 (1)";18;2;3;2091566;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;3;;;;Construccion;;;Finta;;;
Natsuki Nidaira;"9;11 (1)";18;3;4;2091600;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;4;;;;Construccion;;;;;;
Clara Azurmendi;"12;-55 (8)";18;4;9;2091600;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;9;;;;Defence;;;;Reves;;
Natsuki Nidaira;"-10;55 (1)";18;5;9;2093866;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;9;;;;Construccion;;;;;;
Clara Azurmendi;"11;-55 (4)";18;6;9;2093866;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;9;;;;Attack;;;;;;
Natsuki Nidaira;"10;35 (1)";18;7;8;2095900;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;8;;;;Defence;;;;;;
Clara Azurmendi;"-12;-16 (1)";18;8;4;2096400;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;4;;;;Defence;;;;;;
Natsuki Nidaira;"-15;11 (3)";18;9;1;2097366;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;1;;;;Construccion;;;;;;
Clara Azurmendi;"-15;-55 (11)";18;10;12;2097366;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;12;;;;Defence;;;;;;
Natsuki Nidaira;"-15;9 (1)";18;11;1;2099466;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;1;;;;Construccion;;;;;;
Clara Azurmendi;"-15;-7 (2)";18;12;4;2099466;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;4;;;;Defence;;;;;;
Natsuki Nidaira;"-21;10 (1)";18;13;Out;2101500;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;OUT SIDE;;;;Construccion;Error Clara Azurmendi;;;;;
Clara Azurmendi;Rest Time (58);18;;;2104866;22166;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;;3;2;Canadian International Challenge 2022;34;50;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (59);19;;;2127033;3033;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;;;;;;;;;;;
Natsuki Nidaira;"-2;26 (5)";19;1;6;2125033;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;6;Natsuki Nidaira;Forehand short service;6;Construccion;;;;;;
Clara Azurmendi;"5;-17 (1)";19;2;2;2126333;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;2;;;;Construccion;;;Modificada;;;
Natsuki Nidaira;"-16;8 (1)";19;3;1;2126333;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;1;;;;Construccion;Winner Clara Azurmendi;;;;;
Clara Azurmendi;Rest Time (59);19;;;2130066;14600;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;;3;2;Canadian International Challenge 2022;34;50;;;;;;;Rest Time;;;;
